Datetime,Ticker,Action,ShareAmount,Value,YFSharePrice,AlgoType
2021-09-27 10:25:25.349989,FITB,SELL,80.68130005982704,0,42.77000045776367,RSI
2021-09-27 10:25:26.463933,BEN,SELL,75.4714707473841,0,32.20500183105469,RSI
2021-09-27 10:25:28.082760,GPN,BUY,0.30460000,50.00395978088378,164.16270446777344,Stoch
2021-09-27 10:25:28.367410,HAL,SELL,76.1381866731508,0,22.075000762939453,RSI
2021-09-27 10:25:29.444812,HOLX,BUY,22.509960461837807,0,74.41000366210938,RSI
2021-09-27 10:25:30.147456,HRL,BUY,1.21360000,50.000320925903324,41.20000076293945,Stoch
2021-09-27 10:25:30.958821,HUM,BUY,0.12360000,49.99063634033203,404.4549865722656,Stoch
2021-09-27 10:25:33.880114,JPM,SELL,79.34008818064038,0,166.17999267578125,RSI
2021-09-27 10:25:35.388128,KR,BUY,1.23210000,49.99862025604248,40.58000183105469,Stoch
2021-09-27 11:25:08.337790,ALL,BUY,0.38000000,50.000400695800785,131.5800018310547,Stoch
2021-09-27 11:25:09.257548,AEE,BUY,0.59740000,50.00237817687989,83.69999694824219,Stoch
2021-09-27 11:25:09.760793,AMT,BUY,22.431335443413502,0,276.92999267578125,RSI
2021-09-27 11:25:10.463037,ABC,BUY,0.40610000,50.005124367523194,123.13500213623047,Stoch
2021-09-27 11:25:19.513350,ED,BUY,0.67940000,49.99704351196289,73.58999633789062,Stoch
2021-09-27 11:25:23.219859,DTE,BUY,0.43650000,49.99671039962769,114.54000091552734,Stoch
2021-09-27 11:25:27.018037,FRC,SELL,76.03205226299198,0,201.6699981689453,RSI
2021-09-27 11:25:28.047986,FBHS,BUY,0.53640000,50.003208654785155,93.22000122070312,Stoch
2021-09-27 11:25:32.349141,INCY,BUY,24.39099814631922,0,68.0999984741211,RSI
2021-09-27 11:25:34.562504,KEY,SELL,75.44864009737182,0,21.889999389648438,RSI
2021-09-27 11:25:35.274040,KIM,BUY,2.28210000,50.00081065177917,21.90999984741211,Stoch
2021-09-27 11:25:35.377483,KMI,SELL,76.34554001227502,0,16.9950008392334,RSI
2021-09-27 11:25:38.420335,MLM,BUY,0.14000000,50.01779846191407,357.2699890136719,Stoch
2021-09-27 11:26:26.656597,RJF,SELL,76.41062010119532,0,94.94999694824219,RSI
2021-09-27 11:26:30.271235,RMD,BUY,18.543924320730667,0,269.3299865722656,RSI
2021-09-27 11:26:38.504908,SRE,BUY,0.38160000,49.99723363037109,131.02000427246094,Stoch
2021-09-27 12:25:06.621524,ADBE,BUY,24.741725091518262,0,605.0900268554688,RSI
2021-09-27 12:25:09.201365,AMP,SELL,75.71529972423762,0,277.5899963378906,RSI
2021-09-27 12:25:12.804000,BK,SELL,75.43428337771722,0,53.70000076293945,RSI
2021-09-27 12:25:19.135823,COST,SELL,0.11010000,50.560673171997074,459.2250061035156,Stoch
2021-09-27 12:25:26.326572,FTV,BUY,0.67600000,49.99695938110352,73.95999908447266,Stoch
2021-09-27 12:25:30.025222,HBAN,SELL,76.06506816946782,0,15.850000381469727,RSI
2021-09-27 12:25:35.887553,MPC,SELL,75.72793551803679,0,63.63990020751953,RSI
2021-09-27 13:25:22.193110,DLR,BUY,23.752284508021404,0,149.55999755859375,RSI
2021-09-27 13:25:30.674474,HPE,SELL,75.09427466464484,0,14.170000076293945,RSI
2021-09-27 14:25:22.405649,DOW,SELL,75.54255222635572,0,60.28499984741211,RSI
2021-09-27 15:25:28.040755,GRMN,BUY,24.909623861258055,0,163.0399932861328,RSI
2021-09-27 15:25:32.470931,IR,SELL,0.93670000,50.24458742828369,53.63999938964844,Stoch
2021-09-27 15:25:40.373821,MPWR,SELL,0.10160000,51.799235131835935,509.8349914550781,Stoch
